"dte_day","season","yr","week_day","hr","riders","price","cogs","revenue","profit"
"2021-07-26",3,0,2,22,"casual","3.99","1.24","107.73","106.49"
"2021-07-26",3,0,2,23,"casual","3.99","1.24","71.82","70.58"
"2021-07-27",3,0,3,0,"casual","3.99","1.24","75.81","74.57"
"2021-07-27",3,0,3,1,"casual","3.99","1.24","3.99","2.75"
"2021-07-27",3,0,3,2,"casual","3.99","1.24","3.99","2.75"
"2021-07-27",3,0,3,3,"casual","3.99","1.24","0.00","-1.24"
"2021-07-27",3,0,3,4,"casual","3.99","1.24","3.99","2.75"
"2021-07-27",3,0,3,5,"casual","3.99","1.24","0.00","-1.24"
"2021-07-27",3,0,3,6,"casual","3.99","1.24","15.96","14.72"
"2021-07-27",3,0,3,7,"casual","3.99","1.24","135.66","134.42"
"2021-07-27",3,0,3,8,"casual","3.99","1.24","111.72","110.48"
"2021-07-27",3,0,3,9,"casual","3.99","1.24","107.73","106.49"
"2021-07-27",3,0,3,10,"casual","3.99","1.24","127.68","126.44"
"2021-07-27",3,0,3,11,"casual","3.99","1.24","167.58","166.34"
"2021-07-27",3,0,3,12,"casual","3.99","1.24","147.63","146.39"
"2021-07-27",3,0,3,13,"casual","3.99","1.24","115.71","114.47"
"2021-07-27",3,0,3,14,"casual","3.99","1.24","79.80","78.56"
"2021-07-27",3,0,3,15,"casual","3.99","1.24","147.63","146.39"
"2021-07-27",3,0,3,16,"casual","3.99","1.24","159.60","158.36"
"2021-07-27",3,0,3,17,"casual","3.99","1.24","323.19","321.95"
"2021-07-27",3,0,3,18,"casual","3.99","1.24","311.22","309.98"
"2021-07-27",3,0,3,19,"casual","3.99","1.24","347.13","345.89"
"2021-07-27",3,0,3,20,"casual","3.99","1.24","219.45","218.21"
"2021-07-27",3,0,3,21,"casual","3.99","1.24","195.51","194.27"
"2021-07-27",3,0,3,22,"casual","3.99","1.24","147.63","146.39"
"2021-07-27",3,0,3,23,"casual","3.99","1.24","63.84","62.60"
"2021-07-28",3,0,4,0,"casual","3.99","1.24","55.86","54.62"
"2021-07-28",3,0,4,1,"casual","3.99","1.24","11.97","10.73"
"2021-07-28",3,0,4,2,"casual","3.99","1.24","7.98","6.74"
"2021-07-28",3,0,4,3,"casual","3.99","1.24","0.00","-1.24"
"2021-07-28",3,0,4,4,"casual","3.99","1.24","0.00","-1.24"
"2021-07-28",3,0,4,5,"casual","3.99","1.24","3.99","2.75"
"2021-07-28",3,0,4,6,"casual","3.99","1.24","23.94","22.70"
"2021-07-28",3,0,4,7,"casual","3.99","1.24","107.73","106.49"
"2021-07-28",3,0,4,8,"casual","3.99","1.24","187.53","186.29"
"2021-07-28",3,0,4,9,"casual","3.99","1.24","83.79","82.55"
"2021-07-28",3,0,4,10,"casual","3.99","1.24","119.70","118.46"
"2021-07-28",3,0,4,11,"casual","3.99","1.24","163.59","162.35"
"2021-07-28",3,0,4,12,"casual","3.99","1.24","139.65","138.41"
"2021-07-28",3,0,4,13,"casual","3.99","1.24","103.74","102.50"
"2021-07-28",3,0,4,14,"casual","3.99","1.24","107.73","106.49"
"2021-07-28",3,0,4,15,"casual","3.99","1.24","87.78","86.54"
"2021-07-28",3,0,4,16,"casual","3.99","1.24","167.58","166.34"
"2021-07-28",3,0,4,17,"casual","3.99","1.24","179.55","178.31"
"2021-07-28",3,0,4,18,"casual","3.99","1.24","219.45","218.21"
"2021-07-28",3,0,4,19,"casual","3.99","1.24","147.63","146.39"
"2021-07-28",3,0,4,20,"casual","3.99","1.24","163.59","162.35"
"2021-07-28",3,0,4,21,"casual","3.99","1.24","123.69","122.45"
"2021-07-28",3,0,4,22,"casual","3.99","1.24","99.75","98.51"
"2021-07-28",3,0,4,23,"casual","3.99","1.24","111.72","110.48"
"2021-07-29",3,0,5,0,"casual","3.99","1.24","47.88","46.64"
"2021-07-29",3,0,5,1,"casual","3.99","1.24","47.88","46.64"
"2021-07-29",3,0,5,2,"casual","3.99","1.24","11.97","10.73"
"2021-07-29",3,0,5,3,"casual","3.99","1.24","7.98","6.74"
"2021-07-29",3,0,5,4,"casual","3.99","1.24","7.98","6.74"
"2021-07-29",3,0,5,5,"casual","3.99","1.24","15.96","14.72"
"2021-07-29",3,0,5,6,"casual","3.99","1.24","27.93","26.69"
"2021-07-29",3,0,5,7,"casual","3.99","1.24","103.74","102.50"
"2021-07-29",3,0,5,8,"casual","3.99","1.24","119.70","118.46"
"2021-07-29",3,0,5,9,"casual","3.99","1.24","111.72","110.48"
"2021-07-29",3,0,5,10,"casual","3.99","1.24","147.63","146.39"
"2021-07-29",3,0,5,11,"casual","3.99","1.24","171.57","170.33"
"2021-07-29",3,0,5,12,"casual","3.99","1.24","159.60","158.36"
"2021-07-29",3,0,5,13,"casual","3.99","1.24","167.58","166.34"
"2021-07-29",3,0,5,14,"casual","3.99","1.24","135.66","134.42"
"2021-07-29",3,0,5,15,"casual","3.99","1.24","159.60","158.36"
"2021-07-29",3,0,5,16,"casual","3.99","1.24","139.65","138.41"
"2021-07-29",3,0,5,17,"casual","3.99","1.24","187.53","186.29"
"2021-07-29",3,0,5,18,"casual","3.99","1.24","195.51","194.27"
"2021-07-29",3,0,5,19,"casual","3.99","1.24","87.78","86.54"
"2021-07-29",3,0,5,20,"casual","3.99","1.24","211.47","210.23"
"2021-07-29",3,0,5,21,"casual","3.99","1.24","115.71","114.47"
"2021-07-29",3,0,5,22,"casual","3.99","1.24","187.53","186.29"
"2021-07-29",3,0,5,23,"casual","3.99","1.24","103.74","102.50"
"2021-07-30",3,0,6,0,"casual","3.99","1.24","239.40","238.16"
"2021-07-30",3,0,6,1,"casual","3.99","1.24","59.85","58.61"
"2021-07-30",3,0,6,2,"casual","3.99","1.24","43.89","42.65"
"2021-07-30",3,0,6,3,"casual","3.99","1.24","71.82","70.58"
"2021-07-30",3,0,6,4,"casual","3.99","1.24","15.96","14.72"
"2021-07-30",3,0,6,5,"casual","3.99","1.24","15.96","14.72"
"2021-07-30",3,0,6,6,"casual","3.99","1.24","23.94","22.70"
"2021-07-30",3,0,6,7,"casual","3.99","1.24","11.97","10.73"
"2021-07-30",3,0,6,8,"casual","3.99","1.24","107.73","106.49"
"2021-07-30",3,0,6,9,"casual","3.99","1.24","195.51","194.27"
"2021-07-30",3,0,6,10,"casual","3.99","1.24","315.21","313.97"
"2021-07-30",3,0,6,11,"casual","3.99","1.24","442.89","441.65"
"2021-07-30",3,0,6,12,"casual","3.99","1.24","442.89","441.65"
"2021-07-30",3,0,6,13,"casual","3.99","1.24","498.75","497.51"
"2021-07-30",3,0,6,14,"casual","3.99","1.24","446.88","445.64"
"2021-07-30",3,0,6,15,"casual","3.99","1.24","450.87","449.63"
"2021-07-30",3,0,6,16,"casual","3.99","1.24","502.74","501.50"
"2021-07-30",3,0,6,17,"casual","3.99","1.24","371.07","369.83"
"2021-07-30",3,0,6,18,"casual","3.99","1.24","367.08","365.84"
"2021-07-30",3,0,6,19,"casual","3.99","1.24","402.99","401.75"
"2021-07-30",3,0,6,20,"casual","3.99","1.24","295.26","294.02"
"2021-07-30",3,0,6,21,"casual","3.99","1.24","327.18","325.94"
"2021-07-30",3,0,6,22,"casual","3.99","1.24","319.20","317.96"
"2021-07-30",3,0,6,23,"casual","3.99","1.24","251.37","250.13"
"2021-07-31",3,0,0,0,"casual","3.99","1.24","131.67","130.43"
"2021-07-31",3,0,0,1,"casual","3.99","1.24","31.92","30.68"
"2021-07-31",3,0,0,2,"casual","3.99","1.24","75.81","74.57"
"2021-07-31",3,0,0,3,"casual","3.99","1.24","95.76","94.52"
"2021-07-31",3,0,0,4,"casual","3.99","1.24","23.94","22.70"
"2021-07-31",3,0,0,5,"casual","3.99","1.24","15.96","14.72"
"2021-07-31",3,0,0,6,"casual","3.99","1.24","19.95","18.71"
"2021-07-31",3,0,0,7,"casual","3.99","1.24","75.81","74.57"
"2021-07-31",3,0,0,8,"casual","3.99","1.24","215.46","214.22"
"2021-07-31",3,0,0,9,"casual","3.99","1.24","219.45","218.21"
"2021-07-31",3,0,0,10,"casual","3.99","1.24","363.09","361.85"
"2021-07-31",3,0,0,11,"casual","3.99","1.24","446.88","445.64"
"2021-07-31",3,0,0,12,"casual","3.99","1.24","582.54","581.30"
"2021-07-31",3,0,0,13,"casual","3.99","1.24","566.58","565.34"
"2021-07-31",3,0,0,14,"casual","3.99","1.24","518.70","517.46"
"2021-07-31",3,0,0,15,"casual","3.99","1.24","434.91","433.67"
"2021-07-31",3,0,0,16,"casual","3.99","1.24","391.02","389.78"
"2021-07-31",3,0,0,17,"casual","3.99","1.24","454.86","453.62"
"2021-07-31",3,0,0,18,"casual","3.99","1.24","363.09","361.85"
"2021-07-31",3,0,0,19,"casual","3.99","1.24","347.13","345.89"
"2021-07-31",3,0,0,20,"casual","3.99","1.24","279.30","278.06"
"2021-07-31",3,0,0,21,"casual","3.99","1.24","271.32","270.08"
"2021-07-31",3,0,0,22,"casual","3.99","1.24","99.75","98.51"
"2021-07-31",3,0,0,23,"casual","3.99","1.24","55.86","54.62"
"2021-08-01",3,0,1,0,"casual","3.99","1.24","27.93","26.69"
"2021-08-01",3,0,1,1,"casual","3.99","1.24","19.95","18.71"
"2021-08-01",3,0,1,2,"casual","3.99","1.24","15.96","14.72"
"2021-08-01",3,0,1,3,"casual","3.99","1.24","0.00","-1.24"
"2021-08-01",3,0,1,4,"casual","3.99","1.24","7.98","6.74"
"2021-08-01",3,0,1,5,"casual","3.99","1.24","7.98","6.74"
"2021-08-01",3,0,1,6,"casual","3.99","1.24","11.97","10.73"
"2021-08-01",3,0,1,7,"casual","3.99","1.24","95.76","94.52"
"2021-08-01",3,0,1,8,"casual","3.99","1.24","139.65","138.41"
"2021-08-01",3,0,1,9,"casual","3.99","1.24","107.73","106.49"
"2021-08-01",3,0,1,10,"casual","3.99","1.24","107.73","106.49"
"2021-08-01",3,0,1,11,"casual","3.99","1.24","211.47","210.23"
"2021-08-01",3,0,1,12,"casual","3.99","1.24","211.47","210.23"
"2021-08-01",3,0,1,13,"casual","3.99","1.24","151.62","150.38"
"2021-08-01",3,0,1,14,"casual","3.99","1.24","147.63","146.39"
"2021-08-01",3,0,1,15,"casual","3.99","1.24","207.48","206.24"
"2021-08-01",3,0,1,16,"casual","3.99","1.24","135.66","134.42"
"2021-08-01",3,0,1,17,"casual","3.99","1.24","275.31","274.07"
"2021-08-01",3,0,1,18,"casual","3.99","1.24","271.32","270.08"
"2021-08-01",3,0,1,19,"casual","3.99","1.24","251.37","250.13"
"2021-08-01",3,0,1,20,"casual","3.99","1.24","195.51","194.27"
"2021-08-01",3,0,1,21,"casual","3.99","1.24","167.58","166.34"
"2021-08-01",3,0,1,22,"casual","3.99","1.24","83.79","82.55"
"2021-08-01",3,0,1,23,"casual","3.99","1.24","55.86","54.62"
"2021-08-02",3,0,2,0,"casual","3.99","1.24","43.89","42.65"
"2021-08-02",3,0,2,1,"casual","3.99","1.24","15.96","14.72"
"2021-08-02",3,0,2,2,"casual","3.99","1.24","7.98","6.74"
"2021-08-02",3,0,2,3,"casual","3.99","1.24","0.00","-1.24"
"2021-08-02",3,0,2,4,"casual","3.99","1.24","0.00","-1.24"
"2021-08-02",3,0,2,5,"casual","3.99","1.24","15.96","14.72"
"2021-08-02",3,0,2,6,"casual","3.99","1.24","47.88","46.64"
"2021-08-02",3,0,2,7,"casual","3.99","1.24","59.85","58.61"
"2021-08-02",3,0,2,8,"casual","3.99","1.24","147.63","146.39"
"2021-08-02",3,0,2,9,"casual","3.99","1.24","123.69","122.45"
"2021-08-02",3,0,2,10,"casual","3.99","1.24","199.50","198.26"
"2021-08-02",3,0,2,11,"casual","3.99","1.24","127.68","126.44"
"2021-08-02",3,0,2,12,"casual","3.99","1.24","179.55","178.31"
"2021-08-02",3,0,2,13,"casual","3.99","1.24","199.50","198.26"
"2021-08-02",3,0,2,14,"casual","3.99","1.24","179.55","178.31"
"2021-08-02",3,0,2,15,"casual","3.99","1.24","191.52","190.28"
"2021-08-02",3,0,2,16,"casual","3.99","1.24","231.42","230.18"
"2021-08-02",3,0,2,17,"casual","3.99","1.24","251.37","250.13"
"2021-08-02",3,0,2,18,"casual","3.99","1.24","259.35","258.11"
"2021-08-02",3,0,2,19,"casual","3.99","1.24","339.15","337.91"
"2021-08-02",3,0,2,20,"casual","3.99","1.24","159.60","158.36"
"2021-08-02",3,0,2,21,"casual","3.99","1.24","211.47","210.23"
"2021-08-02",3,0,2,22,"casual","3.99","1.24","87.78","86.54"
"2021-08-02",3,0,2,23,"casual","3.99","1.24","115.71","114.47"
"2021-08-03",3,0,3,0,"casual","3.99","1.24","43.89","42.65"
"2021-08-03",3,0,3,1,"casual","3.99","1.24","27.93","26.69"
"2021-08-03",3,0,3,2,"casual","3.99","1.24","7.98","6.74"
"2021-08-03",3,0,3,3,"casual","3.99","1.24","0.00","-1.24"
"2021-08-03",3,0,3,4,"casual","3.99","1.24","0.00","-1.24"
"2021-08-03",3,0,3,5,"casual","3.99","1.24","7.98","6.74"
"2021-08-03",3,0,3,6,"casual","3.99","1.24","35.91","34.67"
"2021-08-03",3,0,3,7,"casual","3.99","1.24","75.81","74.57"
"2021-08-03",3,0,3,8,"casual","3.99","1.24","115.71","114.47"
"2021-08-03",3,0,3,9,"casual","3.99","1.24","91.77","90.53"
"2021-08-03",3,0,3,10,"casual","3.99","1.24","35.91","34.67"
"2021-08-03",3,0,3,11,"casual","3.99","1.24","115.71","114.47"
"2021-08-03",3,0,3,12,"casual","3.99","1.24","75.81","74.57"
"2021-08-03",3,0,3,13,"casual","3.99","1.24","147.63","146.39"
"2021-08-03",3,0,3,14,"casual","3.99","1.24","171.57","170.33"
"2021-08-03",3,0,3,15,"casual","3.99","1.24","123.69","122.45"
"2021-08-03",3,0,3,16,"casual","3.99","1.24","83.79","82.55"
"2021-08-03",3,0,3,17,"casual","3.99","1.24","187.53","186.29"
"2021-08-03",3,0,3,18,"casual","3.99","1.24","195.51","194.27"
"2021-08-03",3,0,3,19,"casual","3.99","1.24","203.49","202.25"
"2021-08-03",3,0,3,20,"casual","3.99","1.24","27.93","26.69"
"2021-08-03",3,0,3,21,"casual","3.99","1.24","27.93","26.69"
"2021-08-03",3,0,3,22,"casual","3.99","1.24","43.89","42.65"
"2021-08-03",3,0,3,23,"casual","3.99","1.24","15.96","14.72"
"2021-08-04",3,0,4,0,"casual","3.99","1.24","7.98","6.74"
"2021-08-04",3,0,4,1,"casual","3.99","1.24","11.97","10.73"
"2021-08-04",3,0,4,2,"casual","3.99","1.24","7.98","6.74"
"2021-08-04",3,0,4,3,"casual","3.99","1.24","0.00","-1.24"
"2021-08-04",3,0,4,4,"casual","3.99","1.24","0.00","-1.24"
"2021-08-04",3,0,4,5,"casual","3.99","1.24","11.97","10.73"
"2021-08-04",3,0,4,6,"casual","3.99","1.24","27.93","26.69"
"2021-08-04",3,0,4,7,"casual","3.99","1.24","43.89","42.65"
"2021-08-04",3,0,4,8,"casual","3.99","1.24","115.71","114.47"
"2021-08-04",3,0,4,9,"casual","3.99","1.24","99.75","98.51"
"2021-08-04",3,0,4,10,"casual","3.99","1.24","95.76","94.52"
"2021-08-04",3,0,4,11,"casual","3.99","1.24","147.63","146.39"
"2021-08-04",3,0,4,12,"casual","3.99","1.24","211.47","210.23"
"2021-08-04",3,0,4,13,"casual","3.99","1.24","251.37","250.13"
"2021-08-04",3,0,4,14,"casual","3.99","1.24","211.47","210.23"
"2021-08-04",3,0,4,15,"casual","3.99","1.24","199.50","198.26"
"2021-08-04",3,0,4,16,"casual","3.99","1.24","279.30","278.06"
"2021-08-04",3,0,4,17,"casual","3.99","1.24","363.09","361.85"
"2021-08-04",3,0,4,18,"casual","3.99","1.24","351.12","349.88"
"2021-08-04",3,0,4,19,"casual","3.99","1.24","259.35","258.11"
"2021-08-04",3,0,4,20,"casual","3.99","1.24","163.59","162.35"
"2021-08-04",3,0,4,21,"casual","3.99","1.24","99.75","98.51"
"2021-08-04",3,0,4,22,"casual","3.99","1.24","131.67","130.43"
"2021-08-04",3,0,4,23,"casual","3.99","1.24","95.76","94.52"
"2021-08-05",3,0,5,0,"casual","3.99","1.24","51.87","50.63"
"2021-08-05",3,0,5,1,"casual","3.99","1.24","11.97","10.73"
"2021-08-05",3,0,5,2,"casual","3.99","1.24","19.95","18.71"
"2021-08-05",3,0,5,3,"casual","3.99","1.24","0.00","-1.24"
"2021-08-05",3,0,5,4,"casual","3.99","1.24","3.99","2.75"
"2021-08-05",3,0,5,5,"casual","3.99","1.24","0.00","-1.24"
"2021-08-05",3,0,5,6,"casual","3.99","1.24","27.93","26.69"
"2021-08-05",3,0,5,7,"casual","3.99","1.24","91.77","90.53"
"2021-08-05",3,0,5,8,"casual","3.99","1.24","155.61","154.37"
"2021-08-05",3,0,5,9,"casual","3.99","1.24","171.57","170.33"
"2021-08-05",3,0,5,10,"casual","3.99","1.24","199.50","198.26"
"2021-08-05",3,0,5,11,"casual","3.99","1.24","175.56","174.32"
"2021-08-05",3,0,5,12,"casual","3.99","1.24","227.43","226.19"
"2021-08-05",3,0,5,13,"casual","3.99","1.24","159.60","158.36"
"2021-08-05",3,0,5,14,"casual","3.99","1.24","323.19","321.95"
"2021-08-05",3,0,5,15,"casual","3.99","1.24","199.50","198.26"
"2021-08-05",3,0,5,16,"casual","3.99","1.24","303.24","302.00"
"2021-08-05",3,0,5,17,"casual","3.99","1.24","335.16","333.92"
"2021-08-05",3,0,5,18,"casual","3.99","1.24","418.95","417.71"
"2021-08-05",3,0,5,19,"casual","3.99","1.24","359.10","357.86"
"2021-08-05",3,0,5,20,"casual","3.99","1.24","279.30","278.06"
"2021-08-05",3,0,5,21,"casual","3.99","1.24","215.46","214.22"
"2021-08-05",3,0,5,22,"casual","3.99","1.24","203.49","202.25"
"2021-08-05",3,0,5,23,"casual","3.99","1.24","147.63","146.39"
"2021-08-06",3,0,6,0,"casual","3.99","1.24","115.71","114.47"
"2021-08-06",3,0,6,1,"casual","3.99","1.24","67.83","66.59"
"2021-08-06",3,0,6,2,"casual","3.99","1.24","55.86","54.62"
"2021-08-06",3,0,6,3,"casual","3.99","1.24","55.86","54.62"
"2021-08-06",3,0,6,4,"casual","3.99","1.24","19.95","18.71"
"2021-08-06",3,0,6,5,"casual","3.99","1.24","7.98","6.74"
"2021-08-06",3,0,6,6,"casual","3.99","1.24","19.95","18.71"
"2021-08-06",3,0,6,7,"casual","3.99","1.24","55.86","54.62"
"2021-08-06",3,0,6,8,"casual","3.99","1.24","107.73","106.49"
"2021-08-06",3,0,6,9,"casual","3.99","1.24","239.40","238.16"
"2021-08-06",3,0,6,10,"casual","3.99","1.24","363.09","361.85"
"2021-08-06",3,0,6,11,"casual","3.99","1.24","550.62","549.38"
"2021-08-06",3,0,6,12,"casual","3.99","1.24","518.70","517.46"
"2021-08-06",3,0,6,13,"casual","3.99","1.24","702.24","701.00"
"2021-08-06",3,0,6,14,"casual","3.99","1.24","702.24","701.00"
"2021-08-06",3,0,6,15,"casual","3.99","1.24","518.70","517.46"
"2021-08-06",3,0,6,16,"casual","3.99","1.24","618.45","617.21"
"2021-08-06",3,0,6,17,"casual","3.99","1.24","243.39","242.15"
"2021-08-06",3,0,6,18,"casual","3.99","1.24","323.19","321.95"
"2021-08-06",3,0,6,19,"casual","3.99","1.24","227.43","226.19"
"2021-08-06",3,0,6,20,"casual","3.99","1.24","231.42","230.18"
"2021-08-06",3,0,6,21,"casual","3.99","1.24","111.72","110.48"
"2021-08-06",3,0,6,22,"casual","3.99","1.24","95.76","94.52"
"2021-08-06",3,0,6,23,"casual","3.99","1.24","115.71","114.47"
"2021-08-07",3,0,0,0,"casual","3.99","1.24","55.86","54.62"
"2021-08-07",3,0,0,1,"casual","3.99","1.24","39.90","38.66"
"2021-08-07",3,0,0,2,"casual","3.99","1.24","71.82","70.58"
"2021-08-07",3,0,0,3,"casual","3.99","1.24","35.91","34.67"
"2021-08-07",3,0,0,4,"casual","3.99","1.24","3.99","2.75"
"2021-08-07",3,0,0,5,"casual","3.99","1.24","3.99","2.75"
"2021-08-07",3,0,0,6,"casual","3.99","1.24","11.97","10.73"
"2021-08-07",3,0,0,7,"casual","3.99","1.24","43.89","42.65"
"2021-08-07",3,0,0,8,"casual","3.99","1.24","91.77","90.53"
"2021-08-07",3,0,0,9,"casual","3.99","1.24","327.18","325.94"
"2021-08-07",3,0,0,10,"casual","3.99","1.24","351.12","349.88"
"2021-08-07",3,0,0,11,"casual","3.99","1.24","450.87","449.63"
"2021-08-07",3,0,0,12,"casual","3.99","1.24","642.39","641.15"
"2021-08-07",3,0,0,13,"casual","3.99","1.24","470.82","469.58"
"2021-08-07",3,0,0,14,"casual","3.99","1.24","518.70","517.46"
"2021-08-07",3,0,0,15,"casual","3.99","1.24","470.82","469.58"
"2021-08-07",3,0,0,16,"casual","3.99","1.24","295.26","294.02"
"2021-08-07",3,0,0,17,"casual","3.99","1.24","251.37","250.13"
"2021-08-07",3,0,0,18,"casual","3.99","1.24","295.26","294.02"
"2021-08-07",3,0,0,19,"casual","3.99","1.24","271.32","270.08"
"2021-08-07",3,0,0,20,"casual","3.99","1.24","199.50","198.26"
"2021-08-07",3,0,0,21,"casual","3.99","1.24","143.64","142.40"
"2021-08-07",3,0,0,22,"casual","3.99","1.24","83.79","82.55"
"2021-08-07",3,0,0,23,"casual","3.99","1.24","47.88","46.64"
"2021-08-08",3,0,1,0,"casual","3.99","1.24","51.87","50.63"
"2021-08-08",3,0,1,1,"casual","3.99","1.24","15.96","14.72"
"2021-08-08",3,0,1,2,"casual","3.99","1.24","15.96","14.72"
"2021-08-08",3,0,1,3,"casual","3.99","1.24","3.99","2.75"
"2021-08-08",3,0,1,4,"casual","3.99","1.24","7.98","6.74"
"2021-08-08",3,0,1,5,"casual","3.99","1.24","3.99","2.75"
"2021-08-08",3,0,1,6,"casual","3.99","1.24","31.92","30.68"
"2021-08-08",3,0,1,7,"casual","3.99","1.24","71.82","70.58"
"2021-08-08",3,0,1,8,"casual","3.99","1.24","115.71","114.47"
"2021-08-08",3,0,1,9,"casual","3.99","1.24","147.63","146.39"
"2021-08-08",3,0,1,10,"casual","3.99","1.24","247.38","246.14"
"2021-08-08",3,0,1,11,"casual","3.99","1.24","359.10","357.86"
"2021-08-08",3,0,1,12,"casual","3.99","1.24","191.52","190.28"
"2021-08-08",3,0,1,13,"casual","3.99","1.24","171.57","170.33"
"2021-08-08",3,0,1,14,"casual","3.99","1.24","163.59","162.35"
"2021-08-08",3,0,1,15,"casual","3.99","1.24","159.60","158.36"
"2021-08-08",3,0,1,16,"casual","3.99","1.24","255.36","254.12"
"2021-08-08",3,0,1,17,"casual","3.99","1.24","267.33","266.09"
"2021-08-08",3,0,1,18,"casual","3.99","1.24","255.36","254.12"
"2021-08-08",3,0,1,19,"casual","3.99","1.24","255.36","254.12"
"2021-08-08",3,0,1,20,"casual","3.99","1.24","283.29","282.05"
"2021-08-08",3,0,1,21,"casual","3.99","1.24","119.70","118.46"
"2021-08-08",3,0,1,22,"casual","3.99","1.24","103.74","102.50"
"2021-08-08",3,0,1,23,"casual","3.99","1.24","75.81","74.57"
"2021-08-09",3,0,2,0,"casual","3.99","1.24","39.90","38.66"
"2021-08-09",3,0,2,1,"casual","3.99","1.24","19.95","18.71"
"2021-08-09",3,0,2,2,"casual","3.99","1.24","35.91","34.67"
"2021-08-09",3,0,2,3,"casual","3.99","1.24","0.00","-1.24"
"2021-08-09",3,0,2,4,"casual","3.99","1.24","3.99","2.75"
"2021-08-09",3,0,2,5,"casual","3.99","1.24","19.95","18.71"
"2021-08-09",3,0,2,6,"casual","3.99","1.24","23.94","22.70"
"2021-08-09",3,0,2,7,"casual","3.99","1.24","119.70","118.46"
"2021-08-09",3,0,2,8,"casual","3.99","1.24","159.60","158.36"
"2021-08-09",3,0,2,9,"casual","3.99","1.24","135.66","134.42"
"2021-08-09",3,0,2,10,"casual","3.99","1.24","219.45","218.21"
"2021-08-09",3,0,2,11,"casual","3.99","1.24","243.39","242.15"
"2021-08-09",3,0,2,12,"casual","3.99","1.24","239.40","238.16"
"2021-08-09",3,0,2,13,"casual","3.99","1.24","191.52","190.28"
"2021-08-09",3,0,2,14,"casual","3.99","1.24","211.47","210.23"
"2021-08-09",3,0,2,15,"casual","3.99","1.24","231.42","230.18"
"2021-08-09",3,0,2,16,"casual","3.99","1.24","227.43","226.19"
"2021-08-09",3,0,2,17,"casual","3.99","1.24","315.21","313.97"
"2021-08-09",3,0,2,18,"casual","3.99","1.24","387.03","385.79"
"2021-08-09",3,0,2,19,"casual","3.99","1.24","275.31","274.07"
"2021-08-09",3,0,2,20,"casual","3.99","1.24","135.66","134.42"
"2021-08-09",3,0,2,21,"casual","3.99","1.24","183.54","182.30"
"2021-08-09",3,0,2,22,"casual","3.99","1.24","111.72","110.48"
"2021-08-09",3,0,2,23,"casual","3.99","1.24","87.78","86.54"
"2021-08-10",3,0,3,0,"casual","3.99","1.24","75.81","74.57"
"2021-08-10",3,0,3,1,"casual","3.99","1.24","27.93","26.69"
"2021-08-10",3,0,3,2,"casual","3.99","1.24","3.99","2.75"
"2021-08-10",3,0,3,3,"casual","3.99","1.24","3.99","2.75"
